x,y,wide_right,wide_left
77.862578,313.928143,5.216,5.533
82.858939,313.869251,5.244,5.522
87.855323,313.819159,5.272,5.510
92.851724,313.778402,5.299,5.499
97.848139,313.747510,5.327,5.488
102.844563,313.727016,5.354,5.476
107.840992,313.717451,5.382,5.465
112.83742,313.719348,5.405,5.453
117.833845,313.733240,5.417,5.440
122.83026,313.759657,5.429,5.427
127.826663,313.799132,5.440,5.413
132.823048,313.852198,5.452,5.400
137.819411,313.919385,5.464,5.387
142.815752,313.999235,5.475,5.374
147.812087,314.083615,5.487,5.360
152.808435,314.162997,5.499,5.347
157.804815,314.227851,5.510,5.334
162.801246,314.268650,5.522,5.321
167.797748,314.275863,5.534,5.308
172.794338,314.240008,5.549,5.287
177.790951,314.156801,5.564,5.267
182.787361,314.031914,5.580,5.246
187.783323,313.872144,5.595,5.225
192.778593,313.684288,5.611,5.204
197.772926,313.475143,5.626,5.183
202.766079,313.251506,5.641,5.162
207.757813,313.020063,5.657,5.141
212.748105,312.784293,5.672,5.121
217.737173,312.544027,5.688,5.100
222.725249,312.298901,5.703,5.079
227.712562,312.048549,5.719,5.058
232.699345,311.792605,5.734,5.037
237.685829,311.530704,5.558,5.210
242.672195,311.261931,5.351,5.414
247.657999,310.978525,5.144,5.618
252.642374,310.668065,5.026,5.739
257.624444,310.318044,5.224,5.560
262.603332,309.915954,5.423,5.382
267.578163,309.449286,5.622,5.203
272.54806,308.905532,5.570,5.266
277.511592,308.272650,5.453,5.392
282.463748,307.541584,5.335,5.518
287.3981,306.704465,5.349,5.492
292.308214,305.753427,5.494,5.315
297.18766,304.680604,5.639,5.138
302.030006,303.478128,5.785,4.961
306.828818,302.138133,5.813,4.912
311.577666,300.652752,5.770,4.941
316.270116,299.014119,5.727,4.971
320.899738,297.214367,5.629,5.090
325.460098,295.245630,5.510,5.245
329.944766,293.100041,5.390,5.399
334.347308,290.769734,5.278,5.509
338.662002,288.248617,5.168,5.606
342.892312,285.553615,5.135,5.632
347.048111,282.717705,5.195,5.573
351.139402,279.774191,5.277,5.488
355.176188,276.756377,5.501,5.229
359.168474,273.697570,5.661,5.024
363.126263,270.631072,5.674,4.949
367.05398,267.578755,5.543,5.081
370.918982,264.486482,5.254,5.440
374.673501,261.269116,5.156,5.502
378.27207,257.846753,5.184,5.367
381.700216,254.209931,5.321,5.141
384.965415,250.399084,5.473,4.941
388.075612,246.455702,5.427,5.102
391.047947,242.421232,5.380,5.263
393.933188,238.336974,5.288,5.261
396.789783,234.244196,5.180,5.354
399.676181,230.184163,5.066,5.573
402.650828,226.198142,5.132,5.557
405.772174,222.327399,5.316,5.388
409.098549,218.613256,5.486,5.222
412.670157,215.105465,5.627,5.074
416.489648,211.871249,5.149,5.509
420.555015,208.979995,4.936,5.688
424.855344,206.476372,5.176,5.432
429.346826,204.313748,5.278,5.386
433.978059,202.424416,5.377,5.344
438.698205,200.741966,5.376,5.371
443.475455,199.243769,5.345,5.418
448.301138,197.960440,5.314,5.465
453.167983,196.925808,5.108,5.663
458.068717,196.173705,4.896,5.866
462.996067,195.737960,4.852,5.897
467.942761,195.652404,5.150,5.579
472.900546,195.948818,5.447,5.260
477.847794,196.631090,5.305,5.388
482.753226,197.682968,5.120,5.558
487.585347,199.087756,4.988,5.681
492.312662,200.828755,5.202,5.491
496.903678,202.889267,5.416,5.301
501.3269,205.252596,5.422,5.292
505.553848,207.901699,5.189,5.492
509.576688,210.817191,4.956,5.692
513.396232,213.978701,4.966,5.701
517.013324,217.365856,5.040,5.662
520.428806,220.958282,5.051,5.660
523.643522,224.735606,4.880,5.770
526.65873,228.677381,4.814,5.789
529.490027,232.760618,5.180,5.431
532.170611,236.959209,5.545,5.072
534.734763,241.246853,5.731,4.891
537.216759,245.597250,5.691,4.932
539.65088,249.984101,5.650,4.972
542.071405,254.381106,5.610,5.013
544.511045,258.763154,5.569,5.054
546.980807,263.121640,5.529,5.095
549.475825,267.460028,5.488,5.136
551.99087,271.782054,5.448,5.177
554.520714,276.091457,5.407,5.218
557.060127,280.391975,5.367,5.258
559.603881,284.687345,5.326,5.299
562.146748,288.981306,5.286,5.340
564.683498,293.277595,5.245,5.381
