x,y,wide_right,wide_left
-556.037247,-366.283489,5.811,5.689
-558.520577,-370.646602,5.823,5.677
-561.004571,-375.014162,5.835,5.665
-563.553096,-379.337068,5.847,5.653
-566.230766,-383.565645,5.851,5.649
-569.102066,-387.650275,5.831,5.669
-572.209902,-391.550796,5.811,5.689
-575.55148,-395.247079,5.841,5.659
-579.11819,-398.721544,5.871,5.629
-582.901418,-401.956612,5.937,5.563
-586.892554,-404.934704,6.003,5.497
-591.082985,-407.638240,5.994,5.506
-595.464099,-410.049640,5.973,5.527
-600.027216,-412.151260,5.797,5.703
-604.753084,-413.915324,5.565,5.935
-609.600528,-415.293047,5.703,5.797
-614.525654,-416.233036,5.882,5.618
-619.484611,-416.684110,5.903,5.597
-624.440744,-416.626860,5.915,5.585
-629.372128,-416.106925,5.954,5.546
-634.258638,-415.177908,5.958,5.542
-639.08015,-413.893413,5.906,5.594
-643.820787,-412.310065,5.868,5.632
-648.492806,-410.504524,5.829,5.671
-653.119901,-408.561593,5.790,5.710
-657.725801,-406.566100,5.759,5.741
-662.331793,-404.593412,5.748,5.752
-666.943107,-402.656682,5.738,5.762
-671.55849,-400.743937,5.728,5.772
-676.17667,-398.843131,5.717,5.783
-680.796398,-396.942420,5.707,5.793
-685.417129,-395.036296,5.696,5.804
-690.039145,-393.126665,5.686,5.814
-694.662775,-391.215857,5.676,5.824
-699.288348,-389.306201,5.665,5.835
-703.916192,-387.400029,5.655,5.845
-708.546637,-385.499669,5.644,5.856
-713.18001,-383.607452,5.639,5.861
-717.816642,-381.725706,5.644,5.856
-722.456741,-379.856061,5.649,5.851
-727.100104,-377.997688,5.654,5.846
-731.746435,-376.149221,5.659,5.841
-736.395438,-374.309292,5.664,5.836
-741.046817,-372.476535,5.669,5.831
-745.700278,-370.649583,5.674,5.826
-750.355523,-368.827071,5.679,5.821
-755.012258,-367.007631,5.684,5.816
-759.670187,-365.189896,5.689,5.811
-764.329015,-363.372501,5.694,5.806
-768.988445,-361.554079,5.699,5.801
-773.648182,-359.733263,5.704,5.796
-778.307931,-357.908686,5.709,5.791
-782.967395,-356.078982,5.714,5.786
-787.62628,-354.242785,5.719,5.781
-792.284289,-352.398727,5.724,5.776
-796.941093,-350.546168,5.729,5.771
-801.595937,-348.693301,5.734,5.766
-806.247785,-346.854222,5.739,5.761
-810.895595,-345.043134,5.744,5.756
-815.539433,-343.272919,5.788,5.778
-820.192762,-341.540513,5.837,5.803
-824.877932,-339.832269,5.885,5.829
-829.617451,-338.134349,5.933,5.854
-834.4327,-336.430425,5.982,5.879
-839.196275,-334.430209,6.090,5.894
-842.901729,-331.409526,6.821,5.795
-844.230318,-327.070854,6.660,5.751
-843.827321,-322.083172,6.369,6.043
-843.060288,-317.103646,6.221,6.322
-842.114039,-312.177624,6.178,6.437
-841.04752,-307.287411,6.248,6.378
-839.919677,-302.415311,6.318,6.318
-838.782354,-297.545761,6.389,6.258
-837.647841,-292.675054,6.459,6.198
-836.514753,-287.803589,6.529,6.139
-835.38169,-282.931766,6.571,6.096
-834.247252,-278.059986,6.550,6.093
